run_id,agent_id,agent_type,timestep,x,y,z,connected_to,synapse_formed
1,1,Target,64,100.0,60.0,100.0,0,0
1,2,GrowthCone,65,78.12303540606875,60.07543779433521,78.40643125809518,0,0
1,1,Target,65,100.0,60.0,100.0,0,0
1,2,GrowthCone,66,79.20537654899442,59.827465537666505,79.41491894282564,0,0
1,1,Target,66,100.0,60.0,100.0,0,0
1,2,GrowthCone,67,80.15380502380954,59.63560316023276,80.56107436696554,0,0
1,1,Target,67,100.0,60.0,100.0,0,0
1,2,GrowthCone,68,81.35856739807173,59.72097200687493,81.4506022089048,0,0
1,1,Target,68,100.0,60.0,100.0,0,0
1,2,GrowthCone,69,82.2458527782089,59.676196134158275,82.65920461475103,0,0
1,1,Target,69,100.0,60.0,100.0,0,0
1,2,GrowthCone,70,83.34498015803165,59.598066093360124,83.67695443648958,0,0
1,1,Target,70,100.0,60.0,100.0,0,0
1,2,GrowthCone,71,84.51867540531363,59.80528872815058,84.58772237956738,0,0
1,1,Target,71,100.0,60.0,100.0,0,0
1,2,GrowthCone,72,85.68041840190425,59.759727309709575,85.53549733546267,0,0
1,1,Target,72,100.0,60.0,100.0,0,0
1,2,GrowthCone,73,86.86135696439185,59.82224181201524,86.45825193373418,0,0
1,1,Target,73,100.0,60.0,100.0,0,0
1,2,GrowthCone,74,88.04420648373846,59.71970048999585,87.37495924354467,0,0
1,1,Target,74,100.0,60.0,100.0,0,0
1,2,GrowthCone,75,88.92296625035979,59.84593715499947,88.58402730489456,0,0
1,1,Target,75,100.0,60.0,100.0,0,0
1,2,GrowthCone,76,90.08972219531721,59.72624898163834,89.51909698468533,0,0
1,1,Target,76,100.0,60.0,100.0,0,0
1,2,GrowthCone,77,91.04211785413986,59.989394928134786,90.64767871406883,1,1
1,1,Target,77,100.0,60.0,100.0,2,1
1,2,GrowthCone,1,11.126976719688527,58.99681527212421,10.989905718130997,0,0
1,3,GrowthCone,1,21.00811014298344,58.99023133582244,21.110683804155844,0,0
1,1,Target,1,100.0,60.0,100.0,0,0
1,2,GrowthCone,2,12.335521299098204,58.99721844274605,11.878398732753473,0,0
1,3,GrowthCone,2,22.06880711672397,58.95498778564394,22.17072145540626,0,0
1,1,Target,2,100.0,60.0,100.0,0,0
1,2,GrowthCone,3,13.40507092454709,58.78726395715198,12.908924187403223,0,0
1,3,GrowthCone,3,23.180768749372017,58.75266711365982,23.15693019254388,0,0
1,1,Target,3,100.0,60.0,100.0,0,0
1,2,GrowthCone,4,14.490964504857088,58.87102432930536,13.940340365431403,0,0
1,3,GrowthCone,4,24.300705585874724,58.90337769453067,24.143351909183313,0,0
1,1,Target,4,100.0,60.0,100.0,0,0
1,2,GrowthCone,5,15.383156738151447,58.82123243077642,15.145128224637375,0,0
1,3,GrowthCone,5,25.19635456820848,59.00354478614047,25.342426324806855,0,0
1,1,Target,5,100.0,60.0,100.0,0,0
1,2,GrowthCone,6,16.37885243479332,59.05882728650667,16.24154911290035,0,0
1,3,GrowthCone,6,26.170635436523327,59.022084508020555,26.4827916471261,0,0
1,1,Target,6,100.0,60.0,100.0,0,0
1,2,GrowthCone,7,17.555937527933295,59.12286024111284,17.169110681871413,0,0
1,3,GrowthCone,7,27.07862016250916,58.92415099582522,27.672738185658616,0,0
1,1,Target,7,100.0,60.0,100.0,0,0
1,2,GrowthCone,8,18.544642542626782,59.34102176406654,18.27584820442248,0,0
1,3,GrowthCone,8,28.078993940620663,59.17772431423156,28.76129359364634,0,0
1,1,Target,8,100.0,60.0,100.0,0,0
1,2,GrowthCone,9,19.75675661124158,59.29436632749793,19.158232902218554,0,0
1,3,GrowthCone,9,29.111389976015353,59.40352008641481,29.82580037867192,0,0
1,1,Target,9,100.0,60.0,100.0,0,0
1,2,GrowthCone,10,20.683824671289265,59.358641376124766,20.335693530079816,0,0
1,3,GrowthCone,10,30.042250990228563,59.495575452019395,30.998414373932665,0,0
1,1,Target,10,100.0,60.0,100.0,0,0
1,2,GrowthCone,11,21.77362800807513,59.424521593124716,21.364279201834208,0,0
1,3,GrowthCone,11,31.175170707995402,59.559245344933,31.979454157953413,0,0
1,1,Target,11,100.0,60.0,100.0,0,0
1,2,GrowthCone,12,22.693678508464224,59.342099013046834,22.54610558291862,0,0
1,3,GrowthCone,12,32.312673160939475,59.624567433722405,32.955067398055455,0,0
1,1,Target,12,100.0,60.0,100.0,0,0
1,2,GrowthCone,13,23.879617435629285,59.383903585163004,23.463602852007075,0,0
1,3,GrowthCone,13,33.38164653467629,59.83592726203119,33.985903441866014,0,0
1,1,Target,13,100.0,60.0,100.0,0,0
1,2,GrowthCone,14,24.798745631929688,59.22817323436144,24.638741744480978,0,0
1,3,GrowthCone,14,34.59401668245695,59.930033567666904,34.86414180814814,0,0
1,1,Target,14,100.0,60.0,100.0,0,0
1,2,GrowthCone,15,25.95764495025292,59.05207429934016,25.574659227528667,0,0
1,3,GrowthCone,15,35.70353801302085,59.69709874577765,35.846335162725104,0,0
1,1,Target,15,100.0,60.0,100.0,0,0
1,2,GrowthCone,16,26.842728070925443,59.086656397023475,26.785209494151417,0,0
1,3,GrowthCone,16,36.81992254511921,59.86159696760413,36.834579014973855,0,0
1,1,Target,16,100.0,60.0,100.0,0,0
1,2,GrowthCone,17,27.99674363571705,59.26208914821299,27.72726651261091,0,0
1,3,GrowthCone,17,37.89276210054791,60.11060284235841,37.85291656345442,0,0
1,1,Target,17,100.0,60.0,100.0,0,0
1,2,GrowthCone,18,29.126712343715386,59.48743504838409,28.687677853766694,0,0
1,3,GrowthCone,18,38.92817532381706,59.88220387031554,38.913931816242595,0,0
1,1,Target,18,100.0,60.0,100.0,0,0
1,2,GrowthCone,19,30.327732293810396,59.57468580809465,29.58207059993792,0,0
1,3,GrowthCone,19,40.079033388783294,60.084976981848115,39.854361919728,0,0
1,1,Target,19,100.0,60.0,100.0,0,0
1,2,GrowthCone,20,31.390668010563083,59.51631120532844,30.63883929165969,0,0
1,3,GrowthCone,20,41.195675233659436,60.21253114980232,40.847760593226766,0,0
1,1,Target,20,100.0,60.0,100.0,0,0
1,2,GrowthCone,21,32.478906258435195,59.49162152781591,31.670889646871373,0,0
1,3,GrowthCone,21,42.145449499576756,60.37857536911789,41.99682898154536,0,0
1,1,Target,21,100.0,60.0,100.0,0,0
1,2,GrowthCone,22,33.639351506441955,59.46437119179672,32.62095503702374,0,0
1,3,GrowthCone,22,43.0302199102513,60.42166893266378,43.207334770534295,0,0
1,1,Target,22,100.0,60.0,100.0,0,0
1,2,GrowthCone,23,34.838741043513835,59.5604702106244,33.51662781038623,0,0
1,3,GrowthCone,23,44.107757307461156,60.42589125316475,44.25083624615557,0,0
1,1,Target,23,100.0,60.0,100.0,0,0
1,2,GrowthCone,24,35.76211154956998,59.427666690199,34.69125546777739,0,0
1,3,GrowthCone,24,45.265876115351865,60.49088375651574,45.20190764269633,0,0
1,1,Target,24,100.0,60.0,100.0,0,0
1,2,GrowthCone,25,36.83986095236882,59.21612126352203,35.71287416240803,0,0
1,3,GrowthCone,25,46.270429025473184,60.23788840642172,46.28674256267152,0,0
1,1,Target,25,100.0,60.0,100.0,0,0
1,2,GrowthCone,26,38.015792483489236,59.266008760588996,36.642764624641714,0,0
1,3,GrowthCone,26,47.421280087120834,60.23325245619608,47.24878224057986,0,0
1,1,Target,26,100.0,60.0,100.0,0,0
1,2,GrowthCone,27,38.90171107556155,59.35453667596686,37.84995601643485,0,0
1,3,GrowthCone,27,48.511438384196374,60.28007837439985,48.27803547506675,0,0
1,1,Target,27,100.0,60.0,100.0,0,0
1,2,GrowthCone,28,39.87879630209462,59.45418590555292,38.98369959023526,0,0
1,3,GrowthCone,28,49.66462467339217,60.116936267710905,49.22331111499191,0,0
1,1,Target,28,100.0,60.0,100.0,0,0
1,2,GrowthCone,29,40.87528062938439,59.2348971779962,40.083213773605536,0,0
1,3,GrowthCone,29,50.53657951793031,60.039969805368656,50.44141247069306,0,0
1,1,Target,29,100.0,60.0,100.0,0,0
1,2,GrowthCone,30,41.97369815274927,59.4599124573791,41.0796308892801,0,0
1,3,GrowthCone,30,51.57435188348313,60.257946854565844,51.50231516336482,0,0
1,1,Target,30,100.0,60.0,100.0,0,0
1,2,GrowthCone,31,43.1500399114833,59.62509582407516,41.995564577941835,0,0
1,3,GrowthCone,31,52.54002490510959,60.028916441878785,52.627046547014814,0,0
1,1,Target,31,100.0,60.0,100.0,0,0
1,2,GrowthCone,32,44.201264373230956,59.54867232176508,43.06284456900229,0,0
1,3,GrowthCone,32,53.56248579146576,60.25157524556295,53.701754317998954,0,0
1,1,Target,32,100.0,60.0,100.0,0,0
1,2,GrowthCone,33,45.163487216436906,59.425489370294855,44.20693947786245,0,0
1,3,GrowthCone,33,54.61237128958979,60.2516527477697,54.773080801766746,0,0
1,1,Target,33,100.0,60.0,100.0,0,0
1,2,GrowthCone,34,46.31792084329352,59.24877837169272,45.148245073381624,0,0
1,3,GrowthCone,34,55.56674890921597,60.08797976658864,55.918669957785596,0,0
1,1,Target,34,100.0,60.0,100.0,0,0
1,2,GrowthCone,35,47.345097889942465,59.01849805777806,46.216832127327585,0,0
1,3,GrowthCone,35,56.567799227766976,60.037285279857414,57.0346127559361,0,0
1,1,Target,35,100.0,60.0,100.0,0,0
1,2,GrowthCone,36,48.42281769925626,59.09520298320395,47.25733026140955,0,0
1,3,GrowthCone,36,57.62683426184176,59.98398342316598,58.09555748054501,0,0
1,1,Target,36,100.0,60.0,100.0,0,0
1,2,GrowthCone,37,49.529146290177195,58.89988248899471,48.25125528546959,0,0
1,3,GrowthCone,37,58.52401554463413,60.10248370787488,59.291811395201485,0,0
1,1,Target,37,100.0,60.0,100.0,0,0
1,2,GrowthCone,38,50.43829327091006,58.74652459202493,49.43444298100285,0,0
1,3,GrowthCone,38,59.422497024490745,60.124766921872265,60.4927420712726,0,0
1,1,Target,38,100.0,60.0,100.0,0,0
1,2,GrowthCone,39,51.56919568532182,58.974486911247254,50.393136315751995,0,0
1,3,GrowthCone,39,60.48657176622215,59.961552570267855,61.53730227510941,0,0
1,1,Target,39,100.0,60.0,100.0,0,0
1,2,GrowthCone,40,52.69405662493306,59.19091797119631,51.361560532108776,0,0
1,3,GrowthCone,40,61.61423844384878,60.09423887800606,62.51748705764245,0,0
1,1,Target,40,100.0,60.0,100.0,0,0
1,2,GrowthCone,41,53.86150007890541,59.35138687062668,52.28963677579392,0,0
1,3,GrowthCone,41,62.79624291676986,60.020502410819155,63.438045778964096,0,0
1,1,Target,41,100.0,60.0,100.0,0,0
1,2,GrowthCone,42,54.85714074099407,59.61151488205853,53.38098140040348,0,0
1,3,GrowthCone,42,63.73326016766549,60.15662420188855,64.60143287254905,0,0
1,1,Target,42,100.0,60.0,100.0,0,0
1,2,GrowthCone,43,55.79653949075919,59.68034817779234,54.54836821133555,0,0
1,3,GrowthCone,43,64.73403640246993,60.34583951003278,65.70263425967792,0,0
1,1,Target,43,100.0,60.0,100.0,0,0
1,2,GrowthCone,44,56.811258590822455,59.78369082838183,55.648216130157024,0,0
1,3,GrowthCone,44,65.64983921912429,60.470360909649855,66.88407389928942,0,0
1,1,Target,44,100.0,60.0,100.0,0,0
1,2,GrowthCone,45,57.73395540034077,59.97893920339087,56.81462457909807,0,0
1,3,GrowthCone,45,66.78621241147634,60.255487331347695,67.8393148704853,0,0
1,1,Target,45,100.0,60.0,100.0,0,0
1,2,GrowthCone,46,58.77567924093933,59.72997260305374,57.86478031604624,0,0
1,3,GrowthCone,46,67.75356791468208,60.30586268277152,68.98460332951494,0,0
1,1,Target,46,100.0,60.0,100.0,0,0
1,2,GrowthCone,47,59.826761205848875,59.960448406664234,58.909819840175345,0,0
1,3,GrowthCone,47,68.92284644291409,60.116345843415736,69.90485932162593,0,0
1,1,Target,47,100.0,60.0,100.0,0,0
1,2,GrowthCone,48,60.984726102989235,59.83997425733065,59.85565453838274,0,0
1,3,GrowthCone,48,70.0011867543199,60.08882853695819,70.9471764377871,0,0
1,1,Target,48,100.0,60.0,100.0,0,0
1,2,GrowthCone,49,62.03447543449225,59.84203869014758,60.92711246062053,0,0
1,3,GrowthCone,49,71.15206496131158,59.881061133710325,71.88649111286637,0,0
1,1,Target,49,100.0,60.0,100.0,0,0
1,2,GrowthCone,50,62.948329961812576,59.96895958900844,62.10980472335352,0,0
1,3,GrowthCone,50,72.3472788086799,59.91969950975838,72.79201357805174,0,0
1,1,Target,50,100.0,60.0,100.0,0,0
1,2,GrowthCone,51,64.10095722621983,59.78332085858146,63.051605472509365,0,0
1,3,GrowthCone,51,73.30024362416215,59.734401007709224,73.93548309036557,0,0
1,1,Target,51,100.0,60.0,100.0,0,0
1,2,GrowthCone,52,65.09248176466542,59.9894632058254,64.15812452898017,0,0
1,3,GrowthCone,52,74.37041183612571,59.942971505908126,74.96564732260418,0,0
1,1,Target,52,100.0,60.0,100.0,0,0
1,2,GrowthCone,53,66.21007279874719,60.10296532710539,65.1521605187738,0,0
1,3,GrowthCone,53,75.42157870426666,60.18461419999695,76.00807574878809,0,0
1,1,Target,53,100.0,60.0,100.0,0,0
1,2,GrowthCone,54,67.2512507615637,60.13500511850323,66.23147599698787,0,0
1,3,GrowthCone,54,76.55212979390882,60.25682421280848,76.99125424110711,0,0
1,1,Target,54,100.0,60.0,100.0,0,0
1,2,GrowthCone,55,68.36669320018278,59.93187861003202,67.21357975305634,0,0
1,3,GrowthCone,55,77.48820464575908,60.41759817424703,78.1522519177012,0,0
1,1,Target,55,100.0,60.0,100.0,0,0
1,2,GrowthCone,56,69.23907423799197,59.806920426304224,68.42739060207293,0,0
1,3,GrowthCone,56,78.69511501910463,60.30288492317755,79.03554587824885,0,0
1,1,Target,56,100.0,60.0,100.0,0,0
1,2,GrowthCone,57,70.35934340867009,59.87561432884497,69.42251779644654,0,0
1,3,GrowthCone,57,79.86701629319943,60.15938357571714,79.96077815559981,0,0
1,1,Target,57,100.0,60.0,100.0,0,0
1,2,GrowthCone,58,71.55456979880333,59.840495299728154,70.32816702772924,0,0
1,3,GrowthCone,58,80.80655447855388,59.95439243930343,81.1119717241419,0,0
1,1,Target,58,100.0,60.0,100.0,0,0
1,2,GrowthCone,59,72.6953467191971,59.96947570498868,71.2935643930435,0,0
1,3,GrowthCone,59,81.82348133132521,60.12033006789887,82.20207469153934,0,0
1,1,Target,59,100.0,60.0,100.0,0,0
1,2,GrowthCone,60,73.7554874295326,59.84711384131928,72.34766554976837,0,0
1,3,GrowthCone,60,82.89987269123007,59.93578606740665,83.2303378641778,0,0
1,1,Target,60,100.0,60.0,100.0,0,0
1,2,GrowthCone,61,74.70562727476532,59.646015992005,73.49081642760659,0,0
1,3,GrowthCone,61,83.89045115653893,60.090521453291885,84.34604896675825,0,0
1,1,Target,61,100.0,60.0,100.0,0,0
1,2,GrowthCone,62,75.90107365331707,59.628039418182865,74.39667778499033,0,0
1,3,GrowthCone,62,84.82044415473821,60.07993353114838,85.52290958688495,0,0
1,1,Target,62,100.0,60.0,100.0,0,0
1,2,GrowthCone,63,76.88099861665388,59.640466580823364,75.53228010616533,0,0
1,3,GrowthCone,63,85.76452215651148,60.11514953255313,86.68801754746751,0,0
1,1,Target,63,100.0,60.0,100.0,0,0
1,2,GrowthCone,64,77.74057274244282,59.65609227786641,76.76146201290904,0,0
1,3,GrowthCone,64,86.97724328209864,60.15259932959164,87.57000676750161,0,0
1,1,Target,64,100.0,60.0,100.0,0,0
1,2,GrowthCone,65,78.72435498510114,59.81627081366771,77.88240596141793,0,0
1,3,GrowthCone,65,88.10924186584937,60.36870526683041,88.53015125156455,0,0
1,1,Target,65,100.0,60.0,100.0,0,0
1,2,GrowthCone,66,79.83924966937943,59.99424544922198,78.86999639882978,0,0
1,3,GrowthCone,66,89.23100986962892,60.457273368508325,89.52201426481871,0,0
1,1,Target,66,100.0,60.0,100.0,0,0
1,2,GrowthCone,67,80.99415842888367,60.08470992283284,79.82288775477477,0,0
1,3,GrowthCone,67,90.14155283141166,60.27591027944112,90.70015642290996,1,1
1,1,Target,67,100.0,60.0,100.0,3,1
1,5,AxonCone,43c2e755-f86a-41f4-a444-f53423cda40b,1,0,1,0.601237578145059,5.537250566462713,0.0,3,1,1.5,1
1,4,Soma,43c2e755-f86a-41f4-a444-f53423cda40b,-1,-1,1,-1.53,4.17,0.0,0,0,0.0,1
1,2,AxonCone,9678ff35-6672-4bb1-a34b-0b536cf25afb,1,0,1,0.0,4.055433012442608,0.08387822642106216,0,0,1.5,0
1,3,DendriteCone,9678ff35-6672-4bb1-a34b-0b536cf25afb,2,0,1,0.0,5.1009937778442485,0.561909890123868,5,1,0.0,1
1,1,Soma,9678ff35-6672-4bb1-a34b-0b536cf25afb,-1,-1,1,-3.56,4.58,0.0,0,0,0.0,1
1,5,AxonCone,43c2e755-f86a-41f4-a444-f53423cda40b,1,0,2,0.601237578145059,5.537250566462713,0.0,3,1,1.5,1
1,4,Soma,43c2e755-f86a-41f4-a444-f53423cda40b,-1,-1,2,-1.53,4.17,0.0,0,0,0.0,1
1,2,AxonCone,9678ff35-6672-4bb1-a34b-0b536cf25afb,1,0,2,0.0,4.252423923108383,0.0,0,0,3.0,0
1,3,DendriteCone,9678ff35-6672-4bb1-a34b-0b536cf25afb,2,0,2,0.0,5.1009937778442485,0.561909890123868,5,1,0.0,1
1,1,Soma,9678ff35-6672-4bb1-a34b-0b536cf25afb,-1,-1,2,-3.56,4.58,0.0,0,0,0.0,1
1,5,AxonCone,43c2e755-f86a-41f4-a444-f53423cda40b,1,0,3,0.601237578145059,5.537250566462713,0.0,3,1,1.5,1
1,4,Soma,43c2e755-f86a-41f4-a444-f53423cda40b,-1,-1,3,-1.53,4.17,0.0,0,0,0.0,1
1,2,AxonCone,9678ff35-6672-4bb1-a34b-0b536cf25afb,1,0,3,0.0,4.204800873534623,0.21500564177279866,0,0,4.5,0
1,3,DendriteCone,9678ff35-6672-4bb1-a34b-0b536cf25afb,2,0,3,0.0,5.1009937778442485,0.561909890123868,5,1,0.0,1
1,1,Soma,9678ff35-6672-4bb1-a34b-0b536cf25afb,-1,-1,3,-3.56,4.58,0.0,0,0,0.0,1
1,5,AxonCone,43c2e755-f86a-41f4-a444-f53423cda40b,1,0,4,0.601237578145059,5.537250566462713,0.0,3,1,1.5,1
1,4,Soma,43c2e755-f86a-41f4-a444-f53423cda40b,-1,-1,4,-1.53,4.17,0.0,0,0,0.0,1
1,2,AxonCone,9678ff35-6672-4bb1-a34b-0b536cf25afb,1,0,4,0.0,4.2671650806691455,0.0,0,0,6.0,0
1,3,DendriteCone,9678ff35-6672-4bb1-a34b-0b536cf25afb,2,0,4,0.0,5.1009937778442485,0.561909890123868,5,1,0.0,1
1,1,Soma,9678ff35-6672-4bb1-a34b-0b536cf25afb,-1,-1,4,-3.56,4.58,0.0,0,0,0.0,1
1,5,AxonCone,43c2e755-f86a-41f4-a444-f53423cda40b,1,0,5,0.601237578145059,5.537250566462713,0.0,3,1,1.5,1
1,4,Soma,43c2e755-f86a-41f4-a444-f53423cda40b,-1,-1,5,-1.53,4.17,0.0,0,0,0.0,1
1,2,AxonCone,9678ff35-6672-4bb1-a34b-0b536cf25afb,1,0,5,0.0,3.9564670575133163,0.10012301848944138,0,0,7.5,0
1,3,DendriteCone,9678ff35-6672-4bb1-a34b-0b536cf25afb,2,0,5,0.0,5.1009937778442485,0.561909890123868,5,1,0.0,1
